@relation respTime

@attribute column1 numeric
@attribute column2 numeric
@attribute column3 numeric
@attribute column4 numeric
@attribute column5 numeric
@attribute column6 numeric
@attribute column7 numeric
@attribute column8 numeric
@attribute column9 numeric
@attribute column10 numeric
@attribute column11 numeric
@attribute column12 numeric
@attribute column13 numeric
@attribute column14 numeric
@attribute column15 numeric

@data
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
19.102905,7.478215,8.749171,14.752207,1,1,1,1,3,1,1,1,1,3,0.422819
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
19.952505,18.477268,15.896511,17.042076,1,2,1,3,3,1,1,4,2,1,0.403751
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
19.102905,7.478215,8.749171,14.752207,1,1,1,1,3,1,1,1,1,3,0.422819
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
19.952505,18.477268,15.896511,17.042076,1,2,1,3,3,1,1,4,2,1,0.403751
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
19.102905,7.478215,8.749171,14.752207,1,1,1,1,3,1,1,1,1,3,0.422819
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
19.952505,18.477268,15.896511,17.042076,1,2,1,3,3,1,1,4,2,1,0.403751
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
18.570436,7.439613,9.116049,12.309062,1,3,1,1,1,1,3,1,3,2,0.430003
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
18.570436,7.439613,9.116049,12.309062,1,3,1,1,1,1,3,1,3,2,0.430003
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
13.415166,16.65266,6.041022,16.24738,1,1,1,3,1,1,3,3,1,2,0.585295
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
13.415166,16.65266,6.041022,16.24738,1,1,1,3,1,1,3,3,1,2,0.585295
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
13.415166,16.65266,6.041022,16.24738,1,1,1,3,1,1,3,3,1,2,0.585295
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
13.415166,16.65266,6.041022,16.24738,1,1,1,3,1,1,3,3,1,2,0.585295
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
15.895887,7.439613,17.583294,14.063017,1,1,1,2,1,1,2,1,1,2,0.492418
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
12.506359,14.664586,5.397324,14.063017,1,1,1,3,3,1,3,3,3,3,0.648721
17.709288,19.91793,7.381002,14.063017,1,3,1,3,1,1,1,1,1,3,0.464576
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
11.030349,11.928897,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.709626
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.363613,5.684671,9.352501,8.186329,1,1,1,3,1,1,3,1,3,3,0.414171
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
15.31883,7.393905,5.07004,7.966235,1,1,1,3,1,1,3,1,3,3,0.52367
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
10.356525,10.778831,14.272365,13.072289,1,1,1,1,1,1,2,1,1,1,0.775108
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
17.297102,7.393905,5.07004,8.012465,1,1,1,3,1,1,3,1,1,2,0.452528
19.102905,7.478215,5.07004,14.538769,1,1,1,1,1,1,3,1,1,1,0.42022
19.119629,12.443905,17.583294,14.063017,1,1,1,2,1,1,2,2,1,2,0.409953
15.739141,12.484518,13.532698,16.70836,1,1,1,3,1,1,1,1,1,3,0.509394
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
18.163237,7.07301,13.703047,14.063017,1,4,1,1,1,1,4,1,4,3,0.443854
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
